"anon_Mill" "anon_Sense" "anon_Villette"
"abode" 0 0.00418060200668896 0.00257487743583405
"cease" 0.000962047236519313 0.00418060200668896 0.00360482841016768
"classe" 0 0 0.029868578255675
"composed" 0 0.00334448160535117 0.00514975487166811
"convince" 0.00144307085477897 0.00752508361204013 0
"crushed" 0.00384818894607725 0 0.00411980389733449
"daylight" 0.00288614170955794 0 0.00360482841016768
"encouraged" 0.00192409447303863 0.00501672240802676 0.00154492646150043
"fifteen" 0.0033671653278176 0.00418060200668896 0.00360482841016768
"figures" 0.00288614170955794 0 0.00205990194866724
"forty" 0.00192409447303863 0.00334448160535117 0.00308985292300087
"hide" 0.00240511809129828 0 0.00308985292300087
"introduce" 0.00144307085477897 0.00418060200668896 0.00205990194866724
"laughter" 0.000481023618259657 0.00250836120401338 0.00205990194866724
"le" 0 0 0.0133893626663371
"lift" 0.00384818894607725 0 0.0046347793845013
"linen" 0.0120255904564914 0.00250836120401338 0
"linton^s" 0 0 0
"locked" 0.00192409447303863 0 0.00617970584600173
"matilda" 0 0 0
"mute" 0.00481023618259657 0 0.00617970584600173
"neat" 0.00144307085477897 0.00167224080267559 0.00772463230750216
"necessarily" 0.00577228341911588 0.00250836120401338 0.00360482841016768
"neglected" 0.000962047236519313 0.00167224080267559 0.00154492646150043
"pang" 0.00481023618259657 0.00250836120401338 0.00360482841016768
"pen" 0.00384818894607725 0.00250836120401338 0.00772463230750216
"pressure" 0.00240511809129828 0 0.00720965682033535
"principles" 0.0033671653278176 0.00501672240802676 0.000514975487166811
"professor" 0 0 0.0169941910765048
"render" 0 0.00167224080267559 0.00360482841016768
"residence" 0.000481023618259657 0.00585284280936455 0.00308985292300087
"silver" 0.00529125980085622 0 0.00669468133316854
"snowe" 0 0 0.029868578255675
"stage" 0.00384818894607725 0.00167224080267559 0.00669468133316854
"staircase" 0.000481023618259657 0.00167224080267559 0.0102995097433362
"steadily" 0.000962047236519313 0.000836120401337793 0.00308985292300087
"suspense" 0.00288614170955794 0.00501672240802676 0.00360482841016768
"tastes" 0.00192409447303863 0.000836120401337793 0.00669468133316854
"wisdom" 0.00432921256433691 0.00167224080267559 0.00360482841016768
"wit" 0.00144307085477897 0.00501672240802676 0.00308985292300087
"annabella" 0 0 0
"apparent" 0.00192409447303863 0.00167224080267559 0.00308985292300087
"approve" 0.000962047236519313 0.00668896321070234 0.00566473035883492
"argument" 0.00240511809129828 0.00250836120401338 0.00102995097433362
"article" 0.00481023618259657 0.00167224080267559 0.00617970584600173
"attendance" 0.000481023618259657 0.00334448160535117 0.0046347793845013
"attending" 0.000962047236519313 0.00836120401337793 0.00205990194866724
"believing" 0.00144307085477897 0.00752508361204013 0.000514975487166811
"chest" 0.00721535427389485 0 0.00360482841016768
"childish" 0.00865842512867382 0 0
"consented" 0.00240511809129828 0.00334448160535117 0.00205990194866724
"constitution" 0.00384818894607725 0.00250836120401338 0.00205990194866724
"describe" 0.000481023618259657 0.00501672240802676 0.00411980389733449
"edge" 0.00481023618259657 0.000836120401337793 0.00308985292300087
"fearful" 0.000962047236519313 0.00501672240802676 0.00205990194866724
"fruit" 0.00240511809129828 0.000836120401337793 0.00926955876900259
"gift" 0.00384818894607725 0.00334448160535117 0.00514975487166811
"gilbert" 0 0 0
"inn" 0.000962047236519313 0.00250836120401338 0.00772463230750216
"landlord" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"meryton" 0 0 0
"millward" 0 0 0
"n^t" 0.0163548030208283 0 0
"poured" 0.000962047236519313 0.000836120401337793 0.00720965682033535
"proceed" 0.000481023618259657 0.00585284280936455 0.00411980389733449
"proposal" 0.000481023618259657 0.00501672240802676 0.000514975487166811
"reflections" 0 0.00585284280936455 0.00154492646150043
"resemblance" 0.0033671653278176 0.0100334448160535 0.00257487743583405
"shelter" 0.0033671653278176 0.00167224080267559 0.00257487743583405
"slept" 0.00144307085477897 0.00167224080267559 0.00978453425616941
"supported" 0.00144307085477897 0.0125418060200669 0.00154492646150043
"throat" 0.00144307085477897 0.00250836120401338 0.00154492646150043
"trade" 0.00384818894607725 0 0
"travelling" 0.00144307085477897 0.00418060200668896 0.00308985292300087
"trifle" 0.00144307085477897 0.00167224080267559 0.00514975487166811
"uncles" 0.0173168502573476 0 0.00102995097433362
"we^ve" 0.00913944874693347 0 0
"worked" 0.000481023618259657 0.000836120401337793 0.0046347793845013
"abruptly" 0.00432921256433691 0.00250836120401338 0.00257487743583405
"ambition" 0.00192409447303863 0.00167224080267559 0.00205990194866724
"amusing" 0.00240511809129828 0.000836120401337793 0.00154492646150043
"animal" 0.00384818894607725 0 0.00411980389733449
"anticipated" 0.00192409447303863 0.00167224080267559 0.00823960779466897
"behold" 0.000481023618259657 0.000836120401337793 0.00772463230750216
"butter" 0.00288614170955794 0 0.00257487743583405
"custom" 0.000481023618259657 0 0.00926955876900259
"elderly" 0.00144307085477897 0.00250836120401338 0.00205990194866724
"emotions" 0.00288614170955794 0 0.00360482841016768
"examine" 0.00144307085477897 0.00334448160535117 0.00257487743583405
"fatigue" 0.0033671653278176 0.00501672240802676 0.00308985292300087
"gain" 0.000962047236519313 0.00668896321070234 0.00257487743583405
"good-by" 0.00529125980085622 0.000836120401337793 0.00411980389733449
"guessed" 0.00192409447303863 0.00334448160535117 0.00308985292300087
"inferior" 0.00384818894607725 0.00334448160535117 0.00205990194866724
"injury" 0.00481023618259657 0.00250836120401338 0.00102995097433362
"invite" 0.00144307085477897 0.000836120401337793 0.00154492646150043
"kill" 0.00240511809129828 0.00167224080267559 0.00205990194866724
"mason" 0 0 0
"milk" 0.00192409447303863 0 0.00257487743583405
"mixed" 0.000962047236519313 0 0.00720965682033535
"obligation" 0.00144307085477897 0.00418060200668896 0.00154492646150043
"original" 0.00288614170955794 0.000836120401337793 0.00360482841016768
"recalled" 0.00144307085477897 0.00250836120401338 0.00514975487166811
"remove" 0.00192409447303863 0.00585284280936455 0.00102995097433362
"sacred" 0.00481023618259657 0.000836120401337793 0.00617970584600173
"scarce" 0.000481023618259657 0 0.0200840439995056
"secured" 0.000481023618259657 0.00668896321070234 0.00411980389733449
"sensation" 0.00240511809129828 0.00167224080267559 0.00566473035883492
"sinking" 0.00288614170955794 0 0.00205990194866724
"sober" 0.00240511809129828 0.000836120401337793 0.000514975487166811
"tolerable" 0.00192409447303863 0.00418060200668896 0.00205990194866724
"wandered" 0.0033671653278176 0.00250836120401338 0.00154492646150043
"warmly" 0.000481023618259657 0.0100334448160535 0.00102995097433362
"weston^s" 0 0 0
"wife^s" 0.00529125980085622 0.00418060200668896 0
"advise" 0.00288614170955794 0.00668896321070234 0.000514975487166811
"alas" 0.000481023618259657 0 0.00514975487166811
"appeal" 0.00673433065563519 0.000836120401337793 0.00411980389733449
"bold" 0.00240511809129828 0.00250836120401338 0.00308985292300087
"charity" 0.00384818894607725 0.00167224080267559 0.0046347793845013
"convenient" 0.00144307085477897 0.00250836120401338 0.00514975487166811
"cordial" 0.000481023618259657 0.000836120401337793 0.00720965682033535
"county" 0.000962047236519313 0.00334448160535117 0
"exchange" 0.00288614170955794 0.00501672240802676 0.00205990194866724
"fatal" 0.00625330703737554 0 0.00205990194866724
"frock" 0.00481023618259657 0 0.00102995097433362
"georgiana" 0 0 0
"guilty" 0.00240511809129828 0.00418060200668896 0.00102995097433362
"hadn^t" 0.0105825196017124 0 0
"heat" 0.0033671653278176 0.000836120401337793 0.00669468133316854
"holiday" 0.0033671653278176 0 0.00772463230750216
"lowood" 0 0 0
"mounted" 0.00192409447303863 0.000836120401337793 0.00514975487166811
"observations" 0.000962047236519313 0.00418060200668896 0.00154492646150043
"pace" 0.00432921256433691 0.00167224080267559 0.00154492646150043
"page" 0.00384818894607725 0.000836120401337793 0.00514975487166811
"parts" 0.00240511809129828 0.00418060200668896 0.00308985292300087
"philip^s" 0.0264562990042811 0 0
"probability" 0.00192409447303863 0.0108695652173913 0
"properly" 0.00240511809129828 0.00418060200668896 0.00308985292300087
"providence" 0.00240511809129828 0 0.00257487743583405
"recommend" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"reform" 0 0.000836120401337793 0
"related" 0.000481023618259657 0.0100334448160535 0.00154492646150043
"remarkably" 0.000481023618259657 0.00501672240802676 0
"rosy" 0 0 0.00360482841016768
"snatched" 0.00384818894607725 0 0.00360482841016768
"station" 0 0.000836120401337793 0.00617970584600173
"treasure" 0 0 0.00669468133316854
"uncertain" 0.00144307085477897 0.00919732441471572 0.00257487743583405
"accident" 0.00288614170955794 0.00418060200668896 0.00257487743583405
"appears" 0.00144307085477897 0 0.00360482841016768
"changes" 0.00240511809129828 0.000836120401337793 0.00514975487166811
"clung" 0.00432921256433691 0 0.00308985292300087
"compliments" 0.000962047236519313 0.00334448160535117 0.00308985292300087
"coolly" 0.000962047236519313 0 0.00411980389733449
"deemed" 0 0.000836120401337793 0.00926955876900259
"eighteen" 0.00144307085477897 0.00501672240802676 0.00360482841016768
"encouraging" 0.000962047236519313 0.00752508361204013 0.000514975487166811
"fanny" 0 0.0351170568561873 0
"fat" 0.00577228341911588 0.000836120401337793 0.00566473035883492
"flattered" 0.000481023618259657 0.00418060200668896 0.00154492646150043
"formerly" 0.000962047236519313 0.00418060200668896 0.00360482841016768
"grandfather" 0.00192409447303863 0 0
"gratification" 0.000962047236519313 0.00167224080267559 0.00514975487166811
"hopeless" 0.000962047236519313 0.00501672240802676 0.00360482841016768
"induced" 0.00240511809129828 0.00418060200668896 0.00257487743583405
"jane^s" 0.000481023618259657 0 0
"lawn" 0.000962047236519313 0.00167224080267559 0.000514975487166811
"limbs" 0.00384818894607725 0.00167224080267559 0.00205990194866724
"momentary" 0.00384818894607725 0.00167224080267559 0.00102995097433362
"native" 0.000962047236519313 0 0.00566473035883492
"nights" 0.00192409447303863 0.00167224080267559 0.00823960779466897
"nursery" 0.000481023618259657 0 0.00514975487166811
"process" 0.00625330703737554 0 0.00411980389733449
"purse" 0.00192409447303863 0.000836120401337793 0.00411980389733449
"raising" 0.0033671653278176 0.00167224080267559 0.00154492646150043
"ridiculous" 0.00240511809129828 0.00585284280936455 0.00154492646150043
"riley" 0.0259752753860215 0 0
"rude" 0.00192409447303863 0.00334448160535117 0.00566473035883492
"rule" 0.000962047236519313 0 0.00617970584600173
"shop" 0.000962047236519313 0.00585284280936455 0.00308985292300087
"slipped" 0.0033671653278176 0 0.00102995097433362
"stool" 0.00721535427389485 0 0.00411980389733449
"summoned" 0.00144307085477897 0.00167224080267559 0.00514975487166811
"temporary" 0.00288614170955794 0.00250836120401338 0.00566473035883492
"tranquil" 0.000481023618259657 0.00334448160535117 0.00566473035883492
"unnecessary" 0.00192409447303863 0.0100334448160535 0.000514975487166811
"veil" 0.000962047236519313 0 0.00720965682033535
"villette" 0 0 0.027293700819841
"voices" 0.00384818894607725 0.00167224080267559 0.00257487743583405
"wept" 0.000962047236519313 0.00250836120401338 0.00617970584600173
"attentive" 0 0.00585284280936455 0.00154492646150043
"autumn" 0.00192409447303863 0.00167224080267559 0.00411980389733449
"blushed" 0.00144307085477897 0.00418060200668896 0.00154492646150043
"brocklehurst" 0 0 0
"charms" 0.000481023618259657 0.00501672240802676 0.00514975487166811
"concealed" 0.000481023618259657 0.00752508361204013 0.00154492646150043
"conflict" 0.00577228341911588 0 0.00617970584600173
"count" 0.00192409447303863 0 0.0118444362048366
"deliver" 0.00144307085477897 0.000836120401337793 0.00205990194866724
"draught" 0.00192409447303863 0 0.00772463230750216
"flame" 0.000962047236519313 0 0.00669468133316854
"forgetting" 0.00481023618259657 0.000836120401337793 0.00102995097433362
"healthy" 0.0033671653278176 0.000836120401337793 0.00617970584600173
"heathcliff^s" 0 0 0
"individual" 0.00240511809129828 0.000836120401337793 0.00257487743583405
"inevitable" 0.00192409447303863 0.00585284280936455 0.00205990194866724
"instinct" 0.00432921256433691 0 0.00720965682033535
"knocked" 0.00144307085477897 0 0.00205990194866724
"lodge" 0 0 0
"march" 0.000481023618259657 0.00250836120401338 0.00617970584600173
"moderate" 0.00192409447303863 0.00334448160535117 0.00308985292300087
"musical" 0.0033671653278176 0.00418060200668896 0.00205990194866724
"norland" 0 0.044314381270903 0
"objections" 0.00192409447303863 0.00585284280936455 0.000514975487166811
"pemberley" 0 0 0
"pencil" 0.0033671653278176 0.000836120401337793 0.00411980389733449
"pointing" 0.00288614170955794 0.00167224080267559 0.00308985292300087
"prepare" 0.00192409447303863 0.00250836120401338 0.00154492646150043
"resolute" 0.00288614170955794 0.00250836120401338 0.00514975487166811
"rolled" 0.00529125980085622 0 0.00257487743583405
"shining" 0.000481023618259657 0 0.00720965682033535
"strongest" 0.00673433065563519 0.00250836120401338 0.00308985292300087
"talents" 0.000962047236519313 0.00334448160535117 0.00154492646150043
"tendency" 0.00529125980085622 0.00334448160535117 0.00205990194866724
"thanked" 0.00240511809129828 0.00585284280936455 0.00257487743583405
"valley" 0.00144307085477897 0.00919732441471572 0.000514975487166811
"widow" 0.000481023618259657 0.00418060200668896 0.00102995097433362
"absurd" 0.000962047236519313 0.00167224080267559 0.00411980389733449
"actual" 0.00384818894607725 0.000836120401337793 0.00257487743583405
"answers" 0.000962047236519313 0.000836120401337793 0.00308985292300087
"aunts" 0.0235701572947232 0 0
"birth" 0.000962047236519313 0.000836120401337793 0.00308985292300087
"bodily" 0.00288614170955794 0.000836120401337793 0.00205990194866724
"cautious" 0.00240511809129828 0.00167224080267559 0.00308985292300087
"child^s" 0.00192409447303863 0.000836120401337793 0.00617970584600173
"creatures" 0.00192409447303863 0.00250836120401338 0.00154492646150043
"day^s" 0.000962047236519313 0.00418060200668896 0.00360482841016768
"delicious" 0.00913944874693347 0 0.00102995097433362
"displeasure" 0.000962047236519313 0.00250836120401338 0.00205990194866724
"excessively" 0 0.00585284280936455 0.00566473035883492
"expressing" 0.00192409447303863 0.00250836120401338 0.00102995097433362
"falsehood" 0.000962047236519313 0.00418060200668896 0.00360482841016768
"flew" 0.00192409447303863 0.00167224080267559 0.00360482841016768
"grasp" 0.00240511809129828 0 0.00411980389733449
"grim" 0.000962047236519313 0 0.00411980389733449
"guide" 0.00240511809129828 0.000836120401337793 0.00514975487166811
"half-past" 0.00673433065563519 0 0.000514975487166811
"independence" 0.00288614170955794 0.00585284280936455 0.00205990194866724
"leg" 0.00529125980085622 0 0
"lights" 0.00144307085477897 0 0.00514975487166811
"obtain" 0.00144307085477897 0.00250836120401338 0.00205990194866724
"pleasures" 0.00288614170955794 0.00167224080267559 0.000514975487166811
"powerful" 0.00144307085477897 0.000836120401337793 0.00205990194866724
"rage" 0.00577228341911588 0.000836120401337793 0.00205990194866724
"reception" 0.000962047236519313 0.00501672240802676 0.00154492646150043
"represented" 0.00529125980085622 0.00250836120401338 0.00154492646150043
"senses" 0.00192409447303863 0.00334448160535117 0.00257487743583405
"separate" 0.000481023618259657 0.00334448160535117 0.00154492646150043
"sha" 0.0163548030208283 0 0
"sincerely" 0 0.00752508361204013 0.00257487743583405
